APPLICATION_ID,APPL_ID_LINK,IC_NAME,Topic_30,Topic_30_Name,Topic_20,Topic_20_Name,Topic_15,Topic_15_Name,Topic_10,Topic_10_Name,Topic_5,Topic_5_Name
10892052,https:/reporter.nih.gov/search/gDbuVyuVzUWZQeiPZMdNMA/project-details/10892052#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,29,Malaria Parasite & Immunity,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10833156,https:/reporter.nih.gov/search/xD5PoWkjgE-Mo8HmTlYeaA/project-details/10833156#similar-Projects,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,20,Maternal Health & Air Pollution,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10880610,https:/reporter.nih.gov/search/P3zoa9XTm0-CQBbcMN_OcA/project-details/10880610#similar-Projects,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,20,Maternal Health & Air Pollution,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10918320,https:/reporter.nih.gov/search/f9SjUyicDEm2o5hqvpgsng/project-details/10918320#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,10,HIV Prevention & Mental Health,6,HIV Prevention Strategies,5,HIV Interventions,3,Mental Health,2,Health Interventions
10877814,https:/reporter.nih.gov/search/89sTMBmPTE-jCNS8vPZFEw/project-details/10877814#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,17,Autoimmunity & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,1,Immune Response,3,Immune Response
10826834,https:/reporter.nih.gov/search/_5lg8o--TUW1K-XeCVThog/project-details/10826834#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,26,Synthesis & Catalysis,5,Protein Signaling Pathways,14,Molecular Biology,2,Gene Expression,0,Cell Genomics
11136692,https:/reporter.nih.gov/search/-YmOdJtoEUG5XM_hi8A2iw/project-details/11136692#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,5,Cell Signaling & Receptors,11,Genomics and Phenotypes,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10851928,https:/reporter.nih.gov/search/F-OV37Y4tUmGL4YjYDkK9g/project-details/10851928#similar-Projects,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,25,Leukemia Research & Stem Cells,16,Leukemia Biology,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10803888,https:/reporter.nih.gov/search/sZmXx8mZA0SWv6O25gjB2Q/project-details/10803888#similar-Projects,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,13,Liver Health & Disease,12,Liver Disease Mechanisms,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10980165,https:/reporter.nih.gov/search/N8yV95MtLEe1YVNDxDeRZQ/project-details/10980165#similar-Projects,NATIONAL CANCER INSTITUTE,13,Liver Health & Disease,12,Liver Disease Mechanisms,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10783080,https:/reporter.nih.gov/search/LOE2iq19akiBA0bm3szBGg/project-details/10783080#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,13,Eye Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10773182,https:/reporter.nih.gov/search/xZOris5kxkqppjLvBKqIPA/project-details/10773182#similar-Projects,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10878970,https:/reporter.nih.gov/search/J-qgVLXzj0qyq_D9TD6xXw/project-details/10878970#similar-Projects,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,20,Maternal Health & Air Pollution,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10824347,https:/reporter.nih.gov/search/xqyHGWyVx0GPW1_OX_e_WQ/project-details/10824347#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,16,Data Management & Bioinformatics,14,Health Data Analysis,12,Core Services,7,Research Management,2,Health Interventions
10854868,https:/reporter.nih.gov/search/-BWHc_hWyk-T3d_35VPWdg/project-details/10854868#similar-Projects,NATIONAL CANCER INSTITUTE,19,Prostate Cancer & Biomarkers,17,Prostate Cancer Detection,8,Genomic Studies,4,Cancer Biology,4,Cancer Biology
10899685,https:/reporter.nih.gov/search/QVU1Wy8N7ESoTvSoWCXhXA/project-details/10899685#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",6,Lung Fibrosis & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,1,Immune Response,3,Immune Response
10910482,https:/reporter.nih.gov/search/DdrxW8U8o0G2DHoaZ1T9Gw/project-details/10910482#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10792937,https:/reporter.nih.gov/search/Ow3DKVJoRUS-CXrQxw-QpQ/project-details/10792937#similar-Projects,NATIONAL INSTITUTE ON AGING,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10757641,https:/reporter.nih.gov/search/sXe7n0t9o02Yw-Sci2OiNg/project-details/10757641#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,18,Extracellular Matrix & Regeneration,15,Stem Cell Regeneration,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10817683,https:/reporter.nih.gov/search/4sn9bk7y1EyG-B9sku4fIg/project-details/10817683#similar-Projects,NATIONAL CANCER INSTITUTE,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10817785,https:/reporter.nih.gov/search/hftOW_oHykOpVG1X3G5hkg/project-details/10817785#similar-Projects,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,19,Prostate Cancer & Biomarkers,17,Prostate Cancer Detection,8,Genomic Studies,7,Research Management,4,Cancer Biology
10890102,https:/reporter.nih.gov/search/hYpAxrzYW0WjoZX-m_gIAg/project-details/10890102#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,14,Molecular Biology,2,Gene Expression,0,Cell Genomics
10813152,https:/reporter.nih.gov/search/yYiwLjiT7EeEJIYXMjGzNQ/project-details/10813152#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10829388,https:/reporter.nih.gov/search/pYSsqzKTA0ye6Yfd_VVkHg/project-details/10829388#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,0,Cell Genomics
10873827,https:/reporter.nih.gov/search/f975g5QyJEqayCxgovSNoA/project-details/10873827#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,0,Cell Genomics
10865033,https:/reporter.nih.gov/search/MK9iNUgwBkiwtsFoUR0qhA/project-details/10865033#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,17,Autoimmunity & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,1,Immune Response,3,Immune Response
11139982,https:/reporter.nih.gov/search/M0BTc0ja1E2tJ28yjAGoIA/project-details/11139982#similar-Projects,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,0,Cell Genomics
10892163,https:/reporter.nih.gov/search/lwcc_5W3WkaERXhqSi3QrQ/project-details/10892163#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10996421,https:/reporter.nih.gov/search/pVenvfuJuUy_fmMiBbtuCQ/project-details/10996421#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,10,HIV Prevention & Mental Health,6,HIV Prevention Strategies,5,HIV Interventions,3,Mental Health,2,Health Interventions
10849772,https:/reporter.nih.gov/search/efEQ9p8FGkaCtdcBvnUPFg/project-details/10849772#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,29,Malaria Parasite & Immunity,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10979394,https:/reporter.nih.gov/search/zhCjfYFt7EaLdhfGro3bKA/project-details/10979394#similar-Projects,NATIONAL INSTITUTE ON AGING,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10884017,https:/reporter.nih.gov/search/7AQYQKN_eU6jcobo2uY9-g/project-details/10884017#similar-Projects,NATIONAL INSTITUTE ON AGING,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
11057426,https:/reporter.nih.gov/search/g6ioTpJytUe436qeoms7DQ/project-details/11057426#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10814869,https:/reporter.nih.gov/search/VEeB-Vk2zk-KxSOf1hXmUQ/project-details/10814869#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,10,HIV Prevention & Mental Health,6,HIV Prevention Strategies,5,HIV Interventions,3,Mental Health,2,Health Interventions
10887616,https:/reporter.nih.gov/search/oWudiTsrRkiGQlV7oW9osg/project-details/10887616#similar-Projects,NATIONAL EYE INSTITUTE,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10865106,https:/reporter.nih.gov/search/OPUxiUzeL0mm5MCmyK_wqg/project-details/10865106#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,5,Cell Signaling & Receptors,15,Stem Cell Regeneration,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10893393,https:/reporter.nih.gov/search/FHZxSzXRk0i0DYqlxIoUSg/project-details/10893393#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,6,Lung Fibrosis & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,1,Immune Response,3,Immune Response
10872243,https:/reporter.nih.gov/search/0BF5JYz_okqVS5t4zXVShg/project-details/10872243#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10892157,https:/reporter.nih.gov/search/kad1pBFkAkuHoVwX7VMzjQ/project-details/10892157#similar-Projects,NATIONAL EYE INSTITUTE,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10749871,https:/reporter.nih.gov/search/9DFPInHnDE-cPwWrFHEDdg/project-details/10749871#similar-Projects,NATIONAL EYE INSTITUTE,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10825499,https:/reporter.nih.gov/search/i2tFD7Zmjkemv8gDDvYoSw/project-details/10825499#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10977002,https:/reporter.nih.gov/search/xMSsDgujd0OiGYtcHKB2KQ/project-details/10977002#similar-Projects,NATIONAL EYE INSTITUTE,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10901919,https:/reporter.nih.gov/search/D_JvoVFueEOKicTTozIErw/project-details/10901919#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10900582,https:/reporter.nih.gov/search/6ChtZLwOZkGX_TbOo2JeZA/project-details/10900582#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10873986,https:/reporter.nih.gov/search/xxVvRQcbeESzZuW0xa6OBA/project-details/10873986#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
11020809,https:/reporter.nih.gov/search/LuVUtD3sC0WRN55Ls6Mndg/project-details/11020809#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,26,Synthesis & Catalysis,5,Protein Signaling Pathways,14,Molecular Biology,2,Gene Expression,0,Cell Genomics
10883618,https:/reporter.nih.gov/search/r_svk4SJe0qzEiEikSL8xA/project-details/10883618#similar-Projects,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10829880,https:/reporter.nih.gov/search/ebYiQUvIzki4nTx40zy-JA/project-details/10829880#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10842390,https:/reporter.nih.gov/search/V7X1xx1QRkCroEGpgex0tQ/project-details/10842390#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,0,Cell Genomics
10841578,https:/reporter.nih.gov/search/gYVVfkBLEkOyPSHpCEEZhg/project-details/10841578#similar-Projects,NATIONAL LIBRARY OF MEDICINE,16,Data Management & Bioinformatics,14,Health Data Analysis,12,Core Services,7,Research Management,2,Health Interventions
10908385,https:/reporter.nih.gov/search/xtOFYIUGsEuRyTrRJgF5Qg/project-details/10908385#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10804116,https:/reporter.nih.gov/search/Vfia9G1wGE6o8AZ3Am_yZA/project-details/10804116#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,13,Eye Diseases,5,Neuronal Signaling,1,Neurological Aging
10827424,https:/reporter.nih.gov/search/PK5sneK7LU-J5eaDTGZlWQ/project-details/10827424#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,7,Brain Injury & Neurology,0,Neuronal Brain Function,13,Eye Diseases,5,Neuronal Signaling,1,Neurological Aging
10763386,https:/reporter.nih.gov/search/E5pApQxxXEq8OEjUMp0J2Q/project-details/10763386#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,7,Brain Injury & Neurology,0,Neuronal Brain Function,13,Eye Diseases,5,Neuronal Signaling,1,Neurological Aging
10830430,https:/reporter.nih.gov/search/chYsTAw_OkS89JvIh7IyZw/project-details/10830430#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10862749,https:/reporter.nih.gov/search/Ho3JbnbpvUKLPJN2wRen_g/project-details/10862749#similar-Projects,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10893376,https:/reporter.nih.gov/search/D2c7sqTcx0eN5GqmAGbiSA/project-details/10893376#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",9,Heart Health & Cardiology,8,Cardiovascular Health,7,Stem Cell Biology,0,Vascular Disease,0,Cell Genomics
10772044,https:/reporter.nih.gov/search/5cNvIWP3YUqG82yrjPL8Qg/project-details/10772044#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,17,Autoimmunity & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,4,Cancer Biology,3,Immune Response
10771285,https:/reporter.nih.gov/search/MzRgy78sw0KqI5dLrIh6mA/project-details/10771285#similar-Projects,NATIONAL INSTITUTE ON AGING,21,MRI Imaging & Brain Health,11,Genomics and Phenotypes,8,Genomic Studies,0,Vascular Disease,1,Neurological Aging
10930158,https:/reporter.nih.gov/search/jSFRcrK4yUqa9SXc-EQIoQ/project-details/10930158#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,0,Cell Genomics
10914799,https:/reporter.nih.gov/search/-C-V3LwBrE-USzUZML_50w/project-details/10914799#similar-Projects,NATIONAL INSTITUTE ON AGING,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10763794,https:/reporter.nih.gov/search/z6YTNQe11k2pAtIvmSX2pQ/project-details/10763794#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10805055,https:/reporter.nih.gov/search/e3vO6_tvv0i7irr_GOFpQQ/project-details/10805055#similar-Projects,NATIONAL INSTITUTE ON AGING,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10890688,https:/reporter.nih.gov/search/fEKZZAoRIk6gTA2O61rNAg/project-details/10890688#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,10,HIV Prevention & Mental Health,6,HIV Prevention Strategies,5,HIV Interventions,3,Mental Health,2,Health Interventions
10927353,https:/reporter.nih.gov/search/WJHqo8CIskmsj8Mh5HFyrA/project-details/10927353#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,14,Molecular Biology,2,Gene Expression,0,Cell Genomics
10782162,https:/reporter.nih.gov/search/4IciMTGbL0G8FHUez2473Q/project-details/10782162#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",28,Core Administration & Research,13,Research Core Services,12,Core Services,7,Research Management,2,Health Interventions
10810764,https:/reporter.nih.gov/search/G7mtjIbqGUyPw5VerywBDg/project-details/10810764#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10884403,https:/reporter.nih.gov/search/ykcH8okdO0KeB3jyUSA8AA/project-details/10884403#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,11,Genomics & Gene Expression,11,Genomics and Phenotypes,8,Genomic Studies,2,Gene Expression,0,Cell Genomics
10836542,https:/reporter.nih.gov/search/iZz4SrH0tkGDdSAGKzDCEw/project-details/10836542#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10858096,https:/reporter.nih.gov/search/zK3Afxc-tU2FamtOGjPQcQ/project-details/10858096#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,26,Synthesis & Catalysis,5,Protein Signaling Pathways,14,Molecular Biology,2,Gene Expression,0,Cell Genomics
10845632,https:/reporter.nih.gov/search/iMslhPjDdEiGi51UY4dacw/project-details/10845632#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,3,HIV Immunology & Vaccines,9,Viral Infections Immunity,11,Viral Infections,1,Immune Response,3,Immune Response
10775757,https:/reporter.nih.gov/search/ve1_XXgAdEiHl8PZLH7R0A/project-details/10775757#similar-Projects,NATIONAL INSTITUTE ON AGING,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10808125,https:/reporter.nih.gov/search/_OE8VuFjikGI_ysVJ_vrEg/project-details/10808125#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,3,HIV Immunology & Vaccines,9,Viral Infections Immunity,11,Viral Infections,1,Immune Response,3,Immune Response
10884322,https:/reporter.nih.gov/search/RDn6wkrFKU-F_MJHc0_99Q/project-details/10884322#similar-Projects,NATIONAL CANCER INSTITUTE,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,4,Cancer Biology
10763424,https:/reporter.nih.gov/search/FmovM8u4SEaHFYqMfYB5XQ/project-details/10763424#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
